,Unnamed: 0,text,span1,label
1070,1070,"“We strongly believe that expanded and enforceable background checks only strengthens the Second Amendment because it reinforces the rights of law abiding citizens to own a gun,” Gross said.","[0, 29]",19
1071,1071,It’s central to a warped right-wing libertarian political culture backed by the most powerful reactionary plutocrats in the world — a culture that promotes guns as the ultimate tool of political self-empowerment and equates even the most harmless attempt to regulate or technologize guns with big government totalitarian-fascism.,"[0, 48]",46
1072,1072,"Where the Bush administration led, other governments followed .","[0, 9]",32
1073,1073,"So, well served by elite ex-Federalist legislative leaders, the Van Burenites blocked the popular election of presidential electors.","[0, 18]",48
1074,1074,"I assume our guns are peaceful , non-violent guns.","[0, 9]",21
1075,1075,And the father of wealth is the work force: people are working and thinking and creating things.,"[0, 17]",45
1076,1076,"The direct ancestor of the firearm is the fire lance, a black-powder–filled tube attached to the end of a spear and used as a flamethrower (not to be confused with the Byzantine flamethrower); shrapnel was sometimes placed in the barrel so that it would fly out together with the flames.","[0, 50]",45
1077,1077,"For many on the right, the dawn of a digital era automatically means the twilight of government .","[0, 18]",73
1078,1078,"By far my biggest ""expenditure"" is the rape of taxation , which is about 800% higher than my housing cost.","[0, 20]",22
1079,1079,"There are deeply held opinions on both sides when it comes to the choice between controlling gun ownership and protecting gun rights : 42% strongly believe it is more important to control gun ownership, while 37% strongly feel it is more important to protect the right of Americans to own guns.","[0, 51]",1
1080,1080,"After seeing their housing and personal wealth hammered by the recession, U.S. consumers are saving more and paring down their debts, a trend that the new law could reinforce.","[0, 29]",39
1081,1081,Depend on the witchcraft of guns and ammo.,"[0, 8]",27
1082,1082,"NEWSFLASH-- Sunday, September 7, 2008...Republicans Try Again to Steal Election in Ohio","[0, 12]",43
1083,1083,"All the details will be there, along with Frequented Asked Questions and the bill itself.In the meantime, if you would like to sign up now to be part of this exciting project to collect signatures at the polls on November 2nd, and help make the Maine Taxpayer Bill of Rights a ballot question we can vote on, email me at [email]mga@tdstelme.net[/email] or visit [url=http://www.taxpayerbillofrights.com]the new under-construction website[/url]Together we can do it, but I need you in this "" Taxpayer Army "" to put the signature collection organization together and get the job done.","[0, 93]",11
1084,1084,"For politics and political institutions to promote human development and safeguard the freedom and dignity of all people, democracy must widen and deepen;","[0, 23]",4
1085,1085,Bone drug helps chemo fight breast cancer,"[0, 7]",6
1086,1086,"For decades, the magnitude of gun violence throughout the country didn't register.","[0, 12]",20
1087,1087,The gun trade for illicit drugs exacerbates the problem as undocumented handguns flow freely into the country.,"[0, 17]",2
1088,1088,Their poverty paralyzes California.,"[0, 4]",10
1089,1089,"If you want to sound terribly ""in"" at a cocktail party, or if you're an incurable gambler, or if you just need some shelter from the tax storm , try oil drilling programs.","[0, 33]",25
1090,1090,The NRA respects firearms as much more than just weapons.,"[0, 10]",21
1091,1091,Those undeveloped regions have most of the world’s natural resources and all manufactured wealth is processed from natural wealth.,"[0, 19]",52
1092,1092,"Accordingly, the immense power and responsibility of guns should not be allowed in the hands of mere individual teachers.","[0, 19]",80
1093,1093,"In terms of muscular campaigning , neither candidate has pulled any punches, and both have overshot on occasion.","[0, 18]",13
1094,1094,"As these ICCE qualifications are not on the list that is covered by the UCAS Tariff system , they therefore attract no tariff points.","[0, 24]",5
1095,1095,"Our government is a disaster because of a small group of Republicans in the House of Representatives. I'm not talking about the group of Republicans you might think. Yes, there are 30 to 50 arch conservatives in the House who have been insistent they won't reopen the government without putting a major dent in Obamacare. These people are not the key problem. They are only relevant because so-called ""reasonable"" or ""realistic"" Republicans allow them to be. The most dangerous group in Congress is moderate Republicans, many from the northeast, who could reopen the government and break extremists' grip on their caucus' agenda, but choose not to.","[0, 106]",25
1096,1096,"Lack of civility, therefore, has almost nothing to do with our problems; the underlying architecture of wealth and power has almost everything to do with them.","[0, 26]",0
1097,1097,"""If wealth is judged by freedom and freedom is the state of being unencumbered, then we are a poor and burdened people.""","[0, 22]",22
1098,1098,"lthough no one is required to literally worship the State or its rulers, this society is held together by the veneration of wealth and the exercise of political power.","[0, 29]",36
1099,1099,"One of the things I had to unlearn was that NO, strong gun control laws are not any indication of tyranny - in fact, I felt MUCH safer walking around in Australia, Hong Kong, Japan, Singapore, Dubai, South Korea, and even poor parts of Bangkok and Manila than I ever did walking around in American cities... ...and all these places have much stronger gun control than we do.","[0, 68]",19
1100,1100,"With a plan, however, we can feed the hungry, and house the homeless, and transform the bleak wastelands of poverty into better lives.","[0, 23]",79
1101,1101,So could election lightning strike twice in Florida?,"[0, 8]",56
1102,1102,Bhutan is the last bastion of Mahayana Buddhism .,"[0, 9]",0
1103,1103,The founders provided us with a Republic in an attempt to mitigate the destructiveness of democracy .,"[0, 17]",3
1104,1104,Casualty of wealth and privilege!,"[0, 5]",68
1105,1105,It wasn't until the shadow banking system began growing outside of the regulatory umbrella that problems began to reemerge.,"[0, 19]",1
1106,1106,"Recent World Bank studies suggest that total world poverty may have increased by 73 million to 105 million people due to rising food prices, and close to 30 million additional persons will fall into poverty in the African continent alone.","[0, 40]",34
